"","region","year","scaler"
"135","Canada",2095,1.36694496246718
"136","Canada",2100,1.36694496246718
"137","Central America and Caribbean",2020,0.9509891728049
"138","Central America and Caribbean",2025,0.9509891728049
"139","Central America and Caribbean",2030,0.9509891728049
"140","Central America and Caribbean",2035,0.9509891728049
"141","Central America and Caribbean",2040,0.9509891728049
"142","Central America and Caribbean",2045,0.9509891728049
"143","Central America and Caribbean",2050,0.9509891728049
"144","Central America and Caribbean",2055,0.9509891728049
"145","Central America and Caribbean",2060,0.9509891728049
"146","Central America and Caribbean",2065,0.9509891728049
"147","Central America and Caribbean",2070,0.9509891728049
"148","Central America and Caribbean",2075,0.9509891728049
"149","Central America and Caribbean",2080,0.9509891728049
"150","Central America and Caribbean",2085,0.9509891728049
"151","Central America and Caribbean",2090,0.9509891728049
"152","Central America and Caribbean",2095,0.9509891728049
"153","Central America and Caribbean",2100,0.9509891728049
"154","Central Asia",2020,0.646287372685457
"155","Central Asia",2025,0.646287372685457
"156","Central Asia",2030,0.646287372685457
"157","Central Asia",2035,0.646287372685457
"158","Central Asia",2040,0.646287372685457
"159","Central Asia",2045,0.646287372685457
"160","Central Asia",2050,0.646287372685457
"161","Central Asia",2055,0.646287372685457
"162","Central Asia",2060,0.646287372685457
"163","Central Asia",2065,0.646287372685457
"164","Central Asia",2070,0.646287372685457
"165","Central Asia",2075,0.646287372685457
"166","Central Asia",2080,0.646287372685457
"167","Central Asia",2085,0.646287372685457
"168","Central Asia",2090,0.646287372685457
"169","Central Asia",2095,0.646287372685457
"170","Central Asia",2100,0.646287372685457
"171","China",2020,1.09135706374948
"172","China",2025,1.09135706374948
"173","China",2030,1.09135706374948
"174","China",2035,1.09135706374948
"175","China",2040,1.09135706374948
"176","China",2045,1.09135706374948
"177","China",2050,1.09135706374948
"178","China",2055,1.09135706374948
"179","China",2060,1.09135706374948
"180","China",2065,1.09135706374948
"181","China",2070,1.09135706374948
"182","China",2075,1.09135706374948
"183","China",2080,1.09135706374948
"184","China",2085,1.09135706374948
"185","China",2090,1.09135706374948
"186","China",2095,1.09135706374948
"187","China",2100,1.09135706374948
"188","Colombia",2020,1.66061080628773
"189","Colombia",2025,1.66061080628773
"190","Colombia",2030,1.66061080628773
"191","Colombia",2035,1.66061080628773
"192","Colombia",2040,1.66061080628773
"193","Colombia",2045,1.66061080628773
"194","Colombia",2050,1.66061080628773
"195","Colombia",2055,1.66061080628773
"196","Colombia",2060,1.66061080628773
"197","Colombia",2065,1.66061080628773
"198","Colombia",2070,1.66061080628773
"199","Colombia",2075,1.66061080628773
"200","Colombia",2080,1.66061080628773
"201","Colombia",2085,1.66061080628773
"202","Colombia",2090,1.66061080628773
"203","Colombia",2095,1.66061080628773
"204","Colombia",2100,1.66061080628773
"205","EU-12",2020,0.386860746754261
"206","EU-12",2025,0.386860746754261
"207","EU-12",2030,0.386860746754261
"208","EU-12",2035,0.386860746754261
"209","EU-12",2040,0.386860746754261
"210","EU-12",2045,0.386860746754261
"211","EU-12",2050,0.386860746754261
"212","EU-12",2055,0.386860746754261
"213","EU-12",2060,0.386860746754261
"214","EU-12",2065,0.386860746754261
"215","EU-12",2070,0.386860746754261
"216","EU-12",2075,0.386860746754261
"217","EU-12",2080,0.386860746754261
"218","EU-12",2085,0.386860746754261
"219","EU-12",2090,0.386860746754261
"220","EU-12",2095,0.386860746754261
"221","EU-12",2100,0.386860746754261
"222","EU-15",2020,0.319822203039499
"223","EU-15",2025,0.319822203039499
"224","EU-15",2030,0.319822203039499
"225","EU-15",2035,0.319822203039499
"226","EU-15",2040,0.319822203039499
"227","EU-15",2045,0.319822203039499
"228","EU-15",2050,0.319822203039499
"229","EU-15",2055,0.319822203039499
"230","EU-15",2060,0.319822203039499
"231","EU-15",2065,0.319822203039499
"232","EU-15",2070,0.319822203039499
"233","EU-15",2075,0.319822203039499
"234","EU-15",2080,0.319822203039499
"235","EU-15",2085,0.319822203039499
"236","EU-15",2090,0.319822203039499
"237","EU-15",2095,0.319822203039499
"238","EU-15",2100,0.319822203039499
"239","Europe_Eastern",2020,0.583476874412884
"240","Europe_Eastern",2025,0.583476874412884
"241","Europe_Eastern",2030,0.583476874412884
"242","Europe_Eastern",2035,0.583476874412884
"243","Europe_Eastern",2040,0.583476874412884
"244","Europe_Eastern",2045,0.583476874412884
"245","Europe_Eastern",2050,0.583476874412884
"246","Europe_Eastern",2055,0.583476874412884
"247","Europe_Eastern",2060,0.583476874412884
"248","Europe_Eastern",2065,0.583476874412884
"249","Europe_Eastern",2070,0.583476874412884
"250","Europe_Eastern",2075,0.583476874412884
"251","Europe_Eastern",2080,0.583476874412884
"252","Europe_Eastern",2085,0.583476874412884
"253","Europe_Eastern",2090,0.583476874412884
"254","Europe_Eastern",2095,0.583476874412884
"255","Europe_Eastern",2100,0.583476874412884
"256","Europe_Non_EU",2020,0.838005906808312
"257","Europe_Non_EU",2025,0.838005906808312
"258","Europe_Non_EU",2030,0.838005906808312
"259","Europe_Non_EU",2035,0.838005906808312
"260","Europe_Non_EU",2040,0.838005906808312
"261","Europe_Non_EU",2045,0.838005906808312
"262","Europe_Non_EU",2050,0.838005906808312
"263","Europe_Non_EU",2055,0.838005906808312
"264","Europe_Non_EU",2060,0.838005906808312
"265","Europe_Non_EU",2065,0.838005906808312
"266","Europe_Non_EU",2070,0.838005906808312
"267","Europe_Non_EU",2075,0.838005906808312
"268","Europe_Non_EU",2080,0.838005906808312
"269","Europe_Non_EU",2085,0.838005906808312
"270","Europe_Non_EU",2090,0.838005906808312
"271","Europe_Non_EU",2095,0.838005906808312
